fecha;pais_orig_cod;pais_orig;mun_dest_cod;mun_dest;turistas;prov_dest_cod;prov_dest
1/10/22;0;Total;26175;Villavelayo;36;26;Rioja, La
1/10/22;0;Total;26177;Villoslada de Cameros;36;26;Rioja, La
1/10/22;10;Total Europa;26177;Villoslada de Cameros;34;26;Rioja, La
1/11/22;0;Total;26002;Agoncillo;208;26;Rioja, La
1/11/22;10;Total Europa;26002;Agoncillo;196;26;Rioja, La
1/11/22;11;Total Unión Europea;26002;Agoncillo;186;26;Rioja, La
1/11/22;110;Francia;26002;Agoncillo;33;26;Rioja, La
1/11/22;0;Total;26003;Aguilar del Río Alhama;35;26;Rioja, La
1/11/22;10;Total Europa;26003;Aguilar del Río Alhama;35;26;Rioja, La
1/11/22;11;Total Unión Europea;26003;Aguilar del Río Alhama;32;26;Rioja, La
1/11/22;0;Total;26007;Alcanadre;47;26;Rioja, La
1/11/22;10;Total Europa;26007;Alcanadre;37;26;Rioja, La
1/11/22;11;Total Unión Europea;26007;Alcanadre;34;26;Rioja, La
1/11/22;0;Total;26008;Aldeanueva de Ebro;52;26;Rioja, La
1/11/22;10;Total Europa;26008;Aldeanueva de Ebro;47;26;Rioja, La
1/11/22;11;Total Unión Europea;26008;Aldeanueva de Ebro;40;26;Rioja, La
1/11/22;0;Total;26009;Alesanco;34;26;Rioja, La
1/11/22;0;Total;26011;Alfaro;966;26;Rioja, La
1/11/22;10;Total Europa;26011;Alfaro;904;26;Rioja, La
1/11/22;11;Total Unión Europea;26011;Alfaro;869;26;Rioja, La
1/11/22;103;Bélgica;26011;Alfaro;54;26;Rioja, La
1/11/22;110;Francia;26011;Alfaro;280;26;Rioja, La
1/11/22;115;Italia;26011;Alfaro;105;26;Rioja, La
1/11/22;121;Países Bajos;26011;Alfaro;83;26;Rioja, La
1/11/22;122;Polonia;26011;Alfaro;71;26;Rioja, La
1/11/22;126;Alemania;26011;Alfaro;72;26;Rioja, La
1/11/22;142;Lituania;26011;Alfaro;40;26;Rioja, La
1/11/22;0;Total;26012;Almarza de Cameros;39;26;Rioja, La
1/11/22;10;Total Europa;26012;Almarza de Cameros;35;26;Rioja, La
1/11/22;11;Total Unión Europea;26012;Almarza de Cameros;32;26;Rioja, La
1/11/22;0;Total;26014;Anguiano;121;26;Rioja, La
1/11/22;10;Total Europa;26014;Anguiano;113;26;Rioja, La
1/11/22;11;Total Unión Europea;26014;Anguiano;106;26;Rioja, La
1/11/22;121;Países Bajos;26014;Anguiano;37;26;Rioja, La
1/11/22;0;Total;26017;Arnedillo;45;26;Rioja, La
1/11/22;10;Total Europa;26017;Arnedillo;45;26;Rioja, La
1/11/22;11;Total Unión Europea;26017;Arnedillo;41;26;Rioja, La
1/11/22;0;Total;26018;Arnedo;257;26;Rioja, La
1/11/22;10;Total Europa;26018;Arnedo;216;26;Rioja, La
1/11/22;11;Total Unión Europea;26018;Arnedo;178;26;Rioja, La
1/11/22;110;Francia;26018;Arnedo;60;26;Rioja, La
1/11/22;121;Países Bajos;26018;Arnedo;52;26;Rioja, La
1/11/22;0;Total;26019;Arrúbal;32;26;Rioja, La
1/11/22;10;Total Europa;26019;Arrúbal;32;26;Rioja, La
1/11/22;11;Total Unión Europea;26019;Arrúbal;32;26;Rioja, La
1/11/22;0;Total;26020;Ausejo;50;26;Rioja, La
1/11/22;10;Total Europa;26020;Ausejo;43;26;Rioja, La
1/11/22;11;Total Unión Europea;26020;Ausejo;37;26;Rioja, La
1/11/22;0;Total;26021;Autol;60;26;Rioja, La
1/11/22;10;Total Europa;26021;Autol;49;26;Rioja, La
1/11/22;11;Total Unión Europea;26021;Autol;47;26;Rioja, La
1/11/22;0;Total;26024;Bañares;50;26;Rioja, La
1/11/22;10;Total Europa;26024;Bañares;41;26;Rioja, La
1/11/22;11;Total Unión Europea;26024;Bañares;37;26;Rioja, La
1/11/22;0;Total;26034;Briones;72;26;Rioja, La
1/11/22;10;Total Europa;26034;Briones;59;26;Rioja, La
1/11/22;11;Total Unión Europea;26034;Briones;54;26;Rioja, La
1/11/22;0;Total;26036;Calahorra;698;26;Rioja, La
1/11/22;10;Total Europa;26036;Calahorra;583;26;Rioja, La
1/11/22;11;Total Unión Europea;26036;Calahorra;526;26;Rioja, La
1/11/22;20;Total África;26036;Calahorra;47;26;Rioja, La
1/11/22;30;Total América;26036;Calahorra;56;26;Rioja, La
1/11/22;33;Total Sudamérica;26036;Calahorra;42;26;Rioja, La
1/11/22;102;Austria;26036;Calahorra;31;26;Rioja, La
1/11/22;110;Francia;26036;Calahorra;179;26;Rioja, La
1/11/22;115;Italia;26036;Calahorra;38;26;Rioja, La
1/11/22;121;Países Bajos;26036;Calahorra;101;26;Rioja, La
1/11/22;125;Reino Unido;26036;Calahorra;46;26;Rioja, La
1/11/22;126;Alemania;26036;Calahorra;35;26;Rioja, La
1/11/22;343;Colombia;26036;Calahorra;34;26;Rioja, La
1/11/22;0;Total;26046;Cenicero;63;26;Rioja, La
1/11/22;10;Total Europa;26046;Cenicero;56;26;Rioja, La
1/11/22;11;Total Unión Europea;26046;Cenicero;55;26;Rioja, La
1/11/22;0;Total;26047;Cervera del Río Alhama;167;26;Rioja, La
1/11/22;10;Total Europa;26047;Cervera del Río Alhama;154;26;Rioja, La
1/11/22;11;Total Unión Europea;26047;Cervera del Río Alhama;144;26;Rioja, La
1/11/22;110;Francia;26047;Cervera del Río Alhama;34;26;Rioja, La
1/11/22;121;Países Bajos;26047;Cervera del Río Alhama;61;26;Rioja, La
1/11/22;0;Total;26054;Cornago;38;26;Rioja, La
1/11/22;10;Total Europa;26054;Cornago;34;26;Rioja, La
1/11/22;11;Total Unión Europea;26054;Cornago;34;26;Rioja, La
1/11/22;0;Total;26056;Cuzcurrita de Río Tirón;51;26;Rioja, La
1/11/22;10;Total Europa;26056;Cuzcurrita de Río Tirón;44;26;Rioja, La
1/11/22;11;Total Unión Europea;26056;Cuzcurrita de Río Tirón;44;26;Rioja, La
1/11/22;0;Total;26058;Enciso;38;26;Rioja, La
1/11/22;10;Total Europa;26058;Enciso;38;26;Rioja, La
1/11/22;11;Total Unión Europea;26058;Enciso;37;26;Rioja, La
1/11/22;0;Total;26061;Ezcaray;140;26;Rioja, La
1/11/22;10;Total Europa;26061;Ezcaray;135;26;Rioja, La
1/11/22;11;Total Unión Europea;26061;Ezcaray;127;26;Rioja, La
1/11/22;110;Francia;26061;Ezcaray;35;26;Rioja, La
1/11/22;121;Países Bajos;26061;Ezcaray;45;26;Rioja, La
1/11/22;0;Total;26064;Fuenmayor;123;26;Rioja, La
1/11/22;10;Total Europa;26064;Fuenmayor;107;26;Rioja, La
1/11/22;11;Total Unión Europea;26064;Fuenmayor;95;26;Rioja, La
1/11/22;110;Francia;26064;Fuenmayor;46;26;Rioja, La
1/11/22;0;Total;26071;Haro;364;26;Rioja, La
1/11/22;10;Total Europa;26071;Haro;322;26;Rioja, La
1/11/22;11;Total Unión Europea;26071;Haro;276;26;Rioja, La
1/11/22;110;Francia;26071;Haro;105;26;Rioja, La
1/11/22;121;Países Bajos;26071;Haro;64;26;Rioja, La
1/11/22;125;Reino Unido;26071;Haro;31;26;Rioja, La
1/11/22;126;Alemania;26071;Haro;30;26;Rioja, La
1/11/22;0;Total;26079;Huércanos;43;26;Rioja, La
1/11/22;10;Total Europa;26079;Huércanos;33;26;Rioja, La
1/11/22;11;Total Unión Europea;26079;Huércanos;31;26;Rioja, La
1/11/22;0;Total;26084;Lardero;168;26;Rioja, La
1/11/22;10;Total Europa;26084;Lardero;148;26;Rioja, La
1/11/22;11;Total Unión Europea;26084;Lardero;138;26;Rioja, La
1/11/22;110;Francia;26084;Lardero;52;26;Rioja, La
1/11/22;121;Países Bajos;26084;Lardero;32;26;Rioja, La
1/11/22;0;Total;26089;Logroño;4133;26;Rioja, La
1/11/22;10;Total Europa;26089;Logroño;3537;26;Rioja, La
1/11/22;11;Total Unión Europea;26089;Logroño;3189;26;Rioja, La
1/11/22;20;Total África;26089;Logroño;118;26;Rioja, La
1/11/22;30;Total América;26089;Logroño;419;26;Rioja, La
1/11/22;31;Total América del Norte;26089;Logroño;246;26;Rioja, La
1/11/22;33;Total Sudamérica;26089;Logroño;162;26;Rioja, La
1/11/22;40;Total Asia;26089;Logroño;56;26;Rioja, La
1/11/22;102;Austria;26089;Logroño;132;26;Rioja, La
1/11/22;103;Bélgica;26089;Logroño;93;26;Rioja, La
1/11/22;107;Dinamarca;26089;Logroño;54;26;Rioja, La
1/11/22;110;Francia;26089;Logroño;1354;26;Rioja, La
1/11/22;113;Irlanda;26089;Logroño;54;26;Rioja, La
1/11/22;115;Italia;26089;Logroño;147;26;Rioja, La
1/11/22;117;Luxemburgo;26089;Logroño;67;26;Rioja, La
1/11/22;121;Países Bajos;26089;Logroño;647;26;Rioja, La
1/11/22;122;Polonia;26089;Logroño;115;26;Rioja, La
1/11/22;123;Portugal;26089;Logroño;84;26;Rioja, La
1/11/22;124;Andorra;26089;Logroño;36;26;Rioja, La
1/11/22;125;Reino Unido;26089;Logroño;235;26;Rioja, La
1/11/22;126;Alemania;26089;Logroño;245;26;Rioja, La
1/11/22;128;Rumania;26089;Logroño;90;26;Rioja, La
1/11/22;131;Suecia;26089;Logroño;40;26;Rioja, La
1/11/22;132;Suiza;26089;Logroño;45;26;Rioja, La
1/11/22;228;Marruecos;26089;Logroño;63;26;Rioja, La
1/11/22;302;EE.UU.;26089;Logroño;184;26;Rioja, La
1/11/22;340;Argentina;26089;Logroño;30;26;Rioja, La
1/11/22;343;Colombia;26089;Logroño;115;26;Rioja, La
1/11/22;0;Total;26091;Lumbreras de Cameros;251;26;Rioja, La
1/11/22;10;Total Europa;26091;Lumbreras de Cameros;236;26;Rioja, La
1/11/22;11;Total Unión Europea;26091;Lumbreras de Cameros;232;26;Rioja, La
1/11/22;110;Francia;26091;Lumbreras de Cameros;36;26;Rioja, La
1/11/22;121;Países Bajos;26091;Lumbreras de Cameros;107;26;Rioja, La
1/11/22;0;Total;26102;Nájera;171;26;Rioja, La
1/11/22;10;Total Europa;26102;Nájera;147;26;Rioja, La
1/11/22;11;Total Unión Europea;26102;Nájera;143;26;Rioja, La
1/11/22;110;Francia;26102;Nájera;57;26;Rioja, La
1/11/22;121;Países Bajos;26102;Nájera;34;26;Rioja, La
1/11/22;0;Total;26103;Nalda;39;26;Rioja, La
1/11/22;0;Total;26105;Navarrete;72;26;Rioja, La
1/11/22;10;Total Europa;26105;Navarrete;66;26;Rioja, La
1/11/22;11;Total Unión Europea;26105;Navarrete;53;26;Rioja, La
1/11/22;0;Total;26106;Nestares;81;26;Rioja, La
1/11/22;10;Total Europa;26106;Nestares;65;26;Rioja, La
1/11/22;11;Total Unión Europea;26106;Nestares;65;26;Rioja, La
1/11/22;0;Total;26107;Nieva de Cameros;88;26;Rioja, La
1/11/22;10;Total Europa;26107;Nieva de Cameros;85;26;Rioja, La
1/11/22;11;Total Unión Europea;26107;Nieva de Cameros;81;26;Rioja, La
1/11/22;121;Países Bajos;26107;Nieva de Cameros;37;26;Rioja, La
1/11/22;0;Total;26108;Ocón;51;26;Rioja, La
1/11/22;10;Total Europa;26108;Ocón;51;26;Rioja, La
1/11/22;11;Total Unión Europea;26108;Ocón;51;26;Rioja, La
1/11/22;0;Total;26117;Pradejón;50;26;Rioja, La
1/11/22;10;Total Europa;26117;Pradejón;46;26;Rioja, La
1/11/22;11;Total Unión Europea;26117;Pradejón;42;26;Rioja, La
1/11/22;0;Total;26120;Quel;90;26;Rioja, La
1/11/22;10;Total Europa;26120;Quel;68;26;Rioja, La
1/11/22;11;Total Unión Europea;26120;Quel;67;26;Rioja, La
1/11/22;0;Total;26125;Rincón de Soto;70;26;Rioja, La
1/11/22;10;Total Europa;26125;Rincón de Soto;62;26;Rioja, La
1/11/22;11;Total Unión Europea;26125;Rincón de Soto;56;26;Rioja, La
1/11/22;0;Total;26129;San Asensio;42;26;Rioja, La
1/11/22;10;Total Europa;26129;San Asensio;36;26;Rioja, La
1/11/22;11;Total Unión Europea;26129;San Asensio;35;26;Rioja, La
1/11/22;0;Total;26130;San Millán de la Cogolla;30;26;Rioja, La
1/11/22;0;Total;26138;Santo Domingo de la Calzada;158;26;Rioja, La
1/11/22;10;Total Europa;26138;Santo Domingo de la Calzada;126;26;Rioja, La
1/11/22;11;Total Unión Europea;26138;Santo Domingo de la Calzada;109;26;Rioja, La
1/11/22;110;Francia;26138;Santo Domingo de la Calzada;58;26;Rioja, La
1/11/22;0;Total;26142;San Vicente de la Sonsierra;63;26;Rioja, La
1/11/22;10;Total Europa;26142;San Vicente de la Sonsierra;47;26;Rioja, La
1/11/22;11;Total Unión Europea;26142;San Vicente de la Sonsierra;44;26;Rioja, La
1/11/22;10;Total Europa;26155;Treviana;30;26;Rioja, La
1/11/22;0;Total;26165;Viguera;56;26;Rioja, La
1/11/22;10;Total Europa;26165;Viguera;45;26;Rioja, La
1/11/22;11;Total Unión Europea;26165;Viguera;43;26;Rioja, La
1/11/22;0;Total;26168;Villamediana de Iregua;94;26;Rioja, La
1/11/22;10;Total Europa;26168;Villamediana de Iregua;82;26;Rioja, La
1/11/22;11;Total Unión Europea;26168;Villamediana de Iregua;72;26;Rioja, La
1/11/22;0;Total;26170;Villar de Arnedo, El;30;26;Rioja, La
1/11/22;0;Total;26175;Villavelayo;34;26;Rioja, La
1/11/22;0;Total;26177;Villoslada de Cameros;36;26;Rioja, La
1/11/22;10;Total Europa;26177;Villoslada de Cameros;36;26;Rioja, La
1/11/22;11;Total Unión Europea;26177;Villoslada de Cameros;36;26;Rioja, La
1/12/22;0;Total;26002;Agoncillo;208;26;Rioja, La
1/12/22;10;Total Europa;26002;Agoncillo;196;26;Rioja, La
1/12/22;11;Total Unión Europea;26002;Agoncillo;186;26;Rioja, La
1/12/22;110;Francia;26002;Agoncillo;38;26;Rioja, La
1/12/22;126;Alemania;26002;Agoncillo;31;26;Rioja, La
1/12/22;0;Total;26003;Aguilar del Río Alhama;30;26;Rioja, La
1/12/22;10;Total Europa;26003;Aguilar del Río Alhama;30;26;Rioja, La
1/12/22;11;Total Unión Europea;26003;Aguilar del Río Alhama;30;26;Rioja, La
1/12/22;0;Total;26005;Albelda de Iregua;30;26;Rioja, La
1/12/22;0;Total;26007;Alcanadre;33;26;Rioja, La
1/12/22;0;Total;26008;Aldeanueva de Ebro;37;26;Rioja, La
1/12/22;10;Total Europa;26008;Aldeanueva de Ebro;34;26;Rioja, La
1/12/22;11;Total Unión Europea;26008;Aldeanueva de Ebro;34;26;Rioja, La
1/12/22;0;Total;26009;Alesanco;36;26;Rioja, La
1/12/22;10;Total Europa;26009;Alesanco;30;26;Rioja, La
1/12/22;0;Total;26011;Alfaro;895;26;Rioja, La
1/12/22;10;Total Europa;26011;Alfaro;816;26;Rioja, La
1/12/22;11;Total Unión Europea;26011;Alfaro;788;26;Rioja, La
1/12/22;20;Total África;26011;Alfaro;45;26;Rioja, La
1/12/22;103;Bélgica;26011;Alfaro;60;26;Rioja, La
1/12/22;110;Francia;26011;Alfaro;169;26;Rioja, La
1/12/22;115;Italia;26011;Alfaro;101;26;Rioja, La
1/12/22;121;Países Bajos;26011;Alfaro;78;26;Rioja, La
1/12/22;122;Polonia;26011;Alfaro;68;26;Rioja, La
1/12/22;126;Alemania;26011;Alfaro;86;26;Rioja, La
1/12/22;131;Suecia;26011;Alfaro;59;26;Rioja, La
1/12/22;142;Lituania;26011;Alfaro;43;26;Rioja, La
1/12/22;228;Marruecos;26011;Alfaro;40;26;Rioja, La
1/12/22;0;Total;26012;Almarza de Cameros;34;26;Rioja, La
1/12/22;10;Total Europa;26012;Almarza de Cameros;31;26;Rioja, La
1/12/22;11;Total Unión Europea;26012;Almarza de Cameros;31;26;Rioja, La
1/12/22;0;Total;26014;Anguiano;104;26;Rioja, La
1/12/22;10;Total Europa;26014;Anguiano;91;26;Rioja, La
1/12/22;11;Total Unión Europea;26014;Anguiano;89;26;Rioja, La
1/12/22;121;Países Bajos;26014;Anguiano;30;26;Rioja, La
1/12/22;0;Total;26017;Arnedillo;37;26;Rioja, La
1/12/22;10;Total Europa;26017;Arnedillo;35;26;Rioja, La
1/12/22;11;Total Unión Europea;26017;Arnedillo;31;26;Rioja, La
1/12/22;0;Total;26018;Arnedo;269;26;Rioja, La
1/12/22;10;Total Europa;26018;Arnedo;213;26;Rioja, La
1/12/22;11;Total Unión Europea;26018;Arnedo;182;26;Rioja, La
1/12/22;110;Francia;26018;Arnedo;67;26;Rioja, La
1/12/22;121;Países Bajos;26018;Arnedo;35;26;Rioja, La
1/12/22;0;Total;26020;Ausejo;46;26;Rioja, La
1/12/22;10;Total Europa;26020;Ausejo;40;26;Rioja, La
1/12/22;11;Total Unión Europea;26020;Ausejo;36;26;Rioja, La
1/12/22;0;Total;26021;Autol;88;26;Rioja, La
1/12/22;10;Total Europa;26021;Autol;77;26;Rioja, La
1/12/22;11;Total Unión Europea;26021;Autol;70;26;Rioja, La
1/12/22;0;Total;26034;Briones;51;26;Rioja, La
1/12/22;10;Total Europa;26034;Briones;40;26;Rioja, La
1/12/22;11;Total Unión Europea;26034;Briones;37;26;Rioja, La
1/12/22;0;Total;26036;Calahorra;734;26;Rioja, La
1/12/22;10;Total Europa;26036;Calahorra;569;26;Rioja, La
1/12/22;11;Total Unión Europea;26036;Calahorra;538;26;Rioja, La
1/12/22;20;Total África;26036;Calahorra;84;26;Rioja, La
1/12/22;30;Total América;26036;Calahorra;68;26;Rioja, La
1/12/22;33;Total Sudamérica;26036;Calahorra;51;26;Rioja, La
1/12/22;110;Francia;26036;Calahorra;186;26;Rioja, La
1/12/22;115;Italia;26036;Calahorra;32;26;Rioja, La
1/12/22;121;Países Bajos;26036;Calahorra;86;26;Rioja, La
1/12/22;126;Alemania;26036;Calahorra;48;26;Rioja, La
1/12/22;228;Marruecos;26036;Calahorra;71;26;Rioja, La
1/12/22;343;Colombia;26036;Calahorra;36;26;Rioja, La
1/12/22;0;Total;26046;Cenicero;56;26;Rioja, La
1/12/22;10;Total Europa;26046;Cenicero;43;26;Rioja, La
1/12/22;11;Total Unión Europea;26046;Cenicero;40;26;Rioja, La
1/12/22;0;Total;26047;Cervera del Río Alhama;150;26;Rioja, La
1/12/22;10;Total Europa;26047;Cervera del Río Alhama;132;26;Rioja, La
1/12/22;11;Total Unión Europea;26047;Cervera del Río Alhama;126;26;Rioja, La
1/12/22;110;Francia;26047;Cervera del Río Alhama;36;26;Rioja, La
1/12/22;121;Países Bajos;26047;Cervera del Río Alhama;31;26;Rioja, La
1/12/22;0;Total;26054;Cornago;61;26;Rioja, La
1/12/22;10;Total Europa;26054;Cornago;59;26;Rioja, La
1/12/22;11;Total Unión Europea;26054;Cornago;57;26;Rioja, La
1/12/22;0;Total;26061;Ezcaray;103;26;Rioja, La
1/12/22;10;Total Europa;26061;Ezcaray;87;26;Rioja, La
1/12/22;11;Total Unión Europea;26061;Ezcaray;80;26;Rioja, La
1/12/22;0;Total;26064;Fuenmayor;90;26;Rioja, La
1/12/22;10;Total Europa;26064;Fuenmayor;75;26;Rioja, La
1/12/22;11;Total Unión Europea;26064;Fuenmayor;68;26;Rioja, La
1/12/22;0;Total;26071;Haro;206;26;Rioja, La
1/12/22;10;Total Europa;26071;Haro;174;26;Rioja, La
1/12/22;11;Total Unión Europea;26071;Haro;155;26;Rioja, La
1/12/22;110;Francia;26071;Haro;58;26;Rioja, La
1/12/22;121;Países Bajos;26071;Haro;31;26;Rioja, La
1/12/22;0;Total;26079;Huércanos;33;26;Rioja, La
1/12/22;0;Total;26084;Lardero;162;26;Rioja, La
1/12/22;10;Total Europa;26084;Lardero;137;26;Rioja, La
1/12/22;11;Total Unión Europea;26084;Lardero;127;26;Rioja, La
1/12/22;110;Francia;26084;Lardero;43;26;Rioja, La
1/12/22;0;Total;26089;Logroño;3787;26;Rioja, La
1/12/22;10;Total Europa;26089;Logroño;3191;26;Rioja, La
1/12/22;11;Total Unión Europea;26089;Logroño;2916;26;Rioja, La
1/12/22;20;Total África;26089;Logroño;139;26;Rioja, La
1/12/22;30;Total América;26089;Logroño;361;26;Rioja, La
1/12/22;31;Total América del Norte;26089;Logroño;194;26;Rioja, La
1/12/22;33;Total Sudamérica;26089;Logroño;146;26;Rioja, La
1/12/22;40;Total Asia;26089;Logroño;94;26;Rioja, La
1/12/22;102;Austria;26089;Logroño;114;26;Rioja, La
1/12/22;103;Bélgica;26089;Logroño;66;26;Rioja, La
1/12/22;107;Dinamarca;26089;Logroño;55;26;Rioja, La
1/12/22;110;Francia;26089;Logroño;1195;26;Rioja, La
1/12/22;113;Irlanda;26089;Logroño;39;26;Rioja, La
1/12/22;115;Italia;26089;Logroño;158;26;Rioja, La
1/12/22;117;Luxemburgo;26089;Logroño;107;26;Rioja, La
1/12/22;121;Países Bajos;26089;Logroño;498;26;Rioja, La
1/12/22;122;Polonia;26089;Logroño;83;26;Rioja, La
1/12/22;123;Portugal;26089;Logroño;121;26;Rioja, La
1/12/22;124;Andorra;26089;Logroño;32;26;Rioja, La
1/12/22;125;Reino Unido;26089;Logroño;148;26;Rioja, La
1/12/22;126;Alemania;26089;Logroño;248;26;Rioja, La
1/12/22;128;Rumania;26089;Logroño;99;26;Rioja, La
1/12/22;131;Suecia;26089;Logroño;89;26;Rioja, La
1/12/22;132;Suiza;26089;Logroño;77;26;Rioja, La
1/12/22;228;Marruecos;26089;Logroño;76;26;Rioja, La
1/12/22;302;EE.UU.;26089;Logroño;131;26;Rioja, La
1/12/22;343;Colombia;26089;Logroño;116;26;Rioja, La
1/12/22;0;Total;26091;Lumbreras de Cameros;247;26;Rioja, La
1/12/22;10;Total Europa;26091;Lumbreras de Cameros;243;26;Rioja, La
1/12/22;11;Total Unión Europea;26091;Lumbreras de Cameros;230;26;Rioja, La
1/12/22;121;Países Bajos;26091;Lumbreras de Cameros;76;26;Rioja, La
1/12/22;0;Total;26099;Murillo de Río Leza;41;26;Rioja, La
1/12/22;10;Total Europa;26099;Murillo de Río Leza;35;26;Rioja, La
1/12/22;11;Total Unión Europea;26099;Murillo de Río Leza;30;26;Rioja, La
1/12/22;0;Total;26102;Nájera;109;26;Rioja, La
1/12/22;10;Total Europa;26102;Nájera;98;26;Rioja, La
1/12/22;11;Total Unión Europea;26102;Nájera;88;26;Rioja, La
1/12/22;110;Francia;26102;Nájera;30;26;Rioja, La
1/12/22;121;Países Bajos;26102;Nájera;30;26;Rioja, La
1/12/22;0;Total;26103;Nalda;39;26;Rioja, La
